2024-05-06 21:45:31,628 INFO    StreamThr :3353 [internal.py:wandb_internal():86] W&B internal server running at pid: 3353, started at: 2024-05-06 21:45:31.626905
2024-05-06 21:45:32,281 DEBUG   HandlerThread:3353 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-171-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-06T21:45:32.272526', 'startedAt': '2024-05-06T21:45:27.564308', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/root/mats/sae/main.py', 'codePathLocal': 'main.py', 'codePath': 'sae/main.py', 'git': {'remote': 'https://github.com/tdooms/mats.git', 'commit': '4bf72d64319c9fb001115dfe8171a5bdc56b82f2'}, 'email': None, 'root': '/root/mats', 'host': '0b43e4b75afe', 'username': 'root', 'executable': '/bin/python3', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 885.7376249999999, 'min': 800.0, 'max': 2801.0}, 'cpu_freq_per_core': [{'current': 903.165, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 798.982, 'min': 800.0, 'max': 2801.0}, {'current': 801.007, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.005, 'min': 800.0, 'max': 2801.0}, {'current': 800.968, 'min': 800.0, 'max': 2801.0}, {'current': 799.008, 'min': 800.0, 'max': 2801.0}, {'current': 799.056, 'min': 800.0, 'max': 2801.0}, {'current': 799.026, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 799.936, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 799.008, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.006, 'min': 800.0, 'max': 2801.0}, {'current': 799.017, 'min': 800.0, 'max': 2801.0}, {'current': 799.857, 'min': 800.0, 'max': 2801.0}, {'current': 799.012, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.21, 'min': 800.0, 'max': 2801.0}, {'current': 1937.796, 'min': 800.0, 'max': 2801.0}, {'current': 801.38, 'min': 800.0, 'max': 2801.0}, {'current': 800.394, 'min': 800.0, 'max': 2801.0}, {'current': 800.894, 'min': 800.0, 'max': 2801.0}, {'current': 800.442, 'min': 800.0, 'max': 2801.0}, {'current': 801.893, 'min': 800.0, 'max': 2801.0}, {'current': 1277.604, 'min': 800.0, 'max': 2801.0}, {'current': 801.834, 'min': 800.0, 'max': 2801.0}, {'current': 800.726, 'min': 800.0, 'max': 2801.0}, {'current': 803.35, 'min': 800.0, 'max': 2801.0}, {'current': 800.888, 'min': 800.0, 'max': 2801.0}, {'current': 800.914, 'min': 800.0, 'max': 2801.0}, {'current': 801.361, 'min': 800.0, 'max': 2801.0}, {'current': 801.367, 'min': 800.0, 'max': 2801.0}, {'current': 801.346, 'min': 800.0, 'max': 2801.0}, {'current': 894.087, 'min': 800.0, 'max': 2801.0}, {'current': 800.926, 'min': 800.0, 'max': 2801.0}, {'current': 800.909, 'min': 800.0, 'max': 2801.0}, {'current': 800.903, 'min': 800.0, 'max': 2801.0}, {'current': 800.907, 'min': 800.0, 'max': 2801.0}, {'current': 801.376, 'min': 800.0, 'max': 2801.0}, {'current': 800.895, 'min': 800.0, 'max': 2801.0}, {'current': 800.163, 'min': 800.0, 'max': 2801.0}, {'current': 866.51, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3335.942, 'min': 800.0, 'max': 2801.0}, {'current': 800.409, 'min': 800.0, 'max': 2801.0}, {'current': 800.878, 'min': 800.0, 'max': 2801.0}, {'current': 801.295, 'min': 800.0, 'max': 2801.0}, {'current': 966.135, 'min': 800.0, 'max': 2801.0}, {'current': 800.842, 'min': 800.0, 'max': 2801.0}, {'current': 800.425, 'min': 800.0, 'max': 2801.0}, {'current': 801.272, 'min': 800.0, 'max': 2801.0}, {'current': 800.431, 'min': 800.0, 'max': 2801.0}, {'current': 800.829, 'min': 800.0, 'max': 2801.0}, {'current': 800.852, 'min': 800.0, 'max': 2801.0}, {'current': 801.2, 'min': 800.0, 'max': 2801.0}, {'current': 800.888, 'min': 800.0, 'max': 2801.0}, {'current': 800.801, 'min': 800.0, 'max': 2801.0}, {'current': 800.828, 'min': 800.0, 'max': 2801.0}, {'current': 800.408, 'min': 800.0, 'max': 2801.0}, {'current': 800.846, 'min': 800.0, 'max': 2801.0}, {'current': 800.89, 'min': 800.0, 'max': 2801.0}, {'current': 800.86, 'min': 800.0, 'max': 2801.0}, {'current': 798.998, 'min': 800.0, 'max': 2801.0}, {'current': 800.858, 'min': 800.0, 'max': 2801.0}, {'current': 801.261, 'min': 800.0, 'max': 2801.0}, {'current': 800.333, 'min': 800.0, 'max': 2801.0}, {'current': 2800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.401, 'min': 800.0, 'max': 2801.0}, {'current': 800.414, 'min': 800.0, 'max': 2801.0}, {'current': 800.262, 'min': 800.0, 'max': 2801.0}, {'current': 800.407, 'min': 800.0, 'max': 2801.0}, {'current': 800.462, 'min': 800.0, 'max': 2801.0}, {'current': 800.521, 'min': 800.0, 'max': 2801.0}, {'current': 801.37, 'min': 800.0, 'max': 2801.0}, {'current': 800.229, 'min': 800.0, 'max': 2801.0}, {'current': 800.319, 'min': 800.0, 'max': 2801.0}, {'current': 800.929, 'min': 800.0, 'max': 2801.0}, {'current': 800.921, 'min': 800.0, 'max': 2801.0}, {'current': 800.919, 'min': 800.0, 'max': 2801.0}, {'current': 801.391, 'min': 800.0, 'max': 2801.0}, {'current': 800.461, 'min': 800.0, 'max': 2801.0}, {'current': 894.936, 'min': 800.0, 'max': 2801.0}, {'current': 801.427, 'min': 800.0, 'max': 2801.0}, {'current': 800.946, 'min': 800.0, 'max': 2801.0}, {'current': 801.393, 'min': 800.0, 'max': 2801.0}, {'current': 800.939, 'min': 800.0, 'max': 2801.0}, {'current': 801.036, 'min': 800.0, 'max': 2801.0}, {'current': 801.421, 'min': 800.0, 'max': 2801.0}, {'current': 801.288, 'min': 800.0, 'max': 2801.0}], 'disk': {'/': {'total': 20.0, 'used': 1.3515357971191406}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.5313377380371}}
2024-05-06 21:45:32,281 INFO    HandlerThread:3353 [system_monitor.py:probe():224] Finished collecting system info
2024-05-06 21:45:32,281 INFO    HandlerThread:3353 [system_monitor.py:probe():227] Publishing system info
2024-05-06 21:45:32,282 INFO    HandlerThread:3353 [system_monitor.py:probe():229] Finished publishing system info
2024-05-06 21:45:32,283 DEBUG   SenderThread:3353 [sender.py:send():379] send: files
2024-05-06 21:45:32,283 INFO    SenderThread:3353 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-06 21:45:32,450 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: python_packages
2024-05-06 21:45:32,450 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: python_packages
2024-05-06 21:45:32,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:45:32,453 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:45:32,462 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:45:32,523 DEBUG   SenderThread:3353 [sender.py:send():379] send: telemetry
2024-05-06 21:45:32,770 INFO    wandb-upload_0:3353 [upload_job.py:push():131] Uploaded file /tmp/tmpohv39g_ewandb/mea2u0r0-wandb-metadata.json
2024-05-06 21:45:33,012 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_created():271] file/dir created: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:33,012 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_created():271] file/dir created: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/requirements.txt
2024-05-06 21:45:33,012 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_created():271] file/dir created: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/wandb-metadata.json
2024-05-06 21:45:35,011 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:36,837 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:45:41,838 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:45:46,017 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:47,237 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:45:47,450 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:45:47,451 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:45:47,457 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:45:48,018 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:50,019 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:52,020 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:53,132 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:45:56,022 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:45:58,815 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:02,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:46:02,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:46:02,453 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:46:04,573 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:05,027 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/config.yaml
2024-05-06 21:46:10,000 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:10,030 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:12,031 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:15,230 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:17,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:46:17,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:46:17,453 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:46:18,034 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:20,527 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:24,037 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:25,948 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:30,949 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:32,190 DEBUG   SystemMonitor:3353 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-06 21:46:32,196 DEBUG   SenderThread:3353 [sender.py:send():379] send: stats
2024-05-06 21:46:32,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:46:32,453 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:46:32,453 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:46:36,604 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:40,045 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:42,046 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:42,109 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:44,047 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:47,109 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:47,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:46:47,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:46:47,453 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:46:52,549 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:46:56,053 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:46:58,223 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:02,200 DEBUG   SenderThread:3353 [sender.py:send():379] send: stats
2024-05-06 21:47:02,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:47:02,453 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:47:02,454 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:47:03,580 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:04,057 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:47:06,058 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:47:08,060 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:47:09,257 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:14,258 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:17,451 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:47:17,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:47:17,454 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:47:18,065 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:47:19,621 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:24,622 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:29,623 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:32,204 DEBUG   SenderThread:3353 [sender.py:send():379] send: stats
2024-05-06 21:47:32,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:47:32,452 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:47:32,495 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:47:35,605 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:40,606 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:42,076 INFO    Thread-48 :3353 [dir_watcher.py:_on_file_modified():288] file/dir modified: /root/mats/sae/wandb/run-20240506_214527-7c5dvtze/files/output.log
2024-05-06 21:47:46,124 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
2024-05-06 21:47:47,452 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: stop_status
2024-05-06 21:47:47,453 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-06 21:47:47,454 DEBUG   SenderThread:3353 [sender.py:send_request():406] send_request: stop_status
2024-05-06 21:47:51,563 DEBUG   HandlerThread:3353 [handler.py:handle_request():146] handle_request: status_report
